id,result,table,_time,temperature
1222,_result,0,2024-01-09 13:50:00+00:00,4.18
1223,_result,0,2024-01-09 14:00:00+00:00,4.18
1224,_result,0,2024-01-09 14:10:00+00:00,4.18
1225,_result,0,2024-01-09 14:20:00+00:00,4.18
1226,_result,0,2024-01-09 14:30:00+00:00,4.18
1227,_result,0,2024-01-09 14:40:00+00:00,4.19
1228,_result,0,2024-01-09 14:50:00+00:00,4.19
1229,_result,0,2024-01-09 15:00:00+00:00,4.2
1230,_result,0,2024-01-09 15:10:00+00:00,4.2
1231,_result,0,2024-01-09 15:20:00+00:00,4.21
1232,_result,0,2024-01-09 15:30:00+00:00,4.21
1233,_result,0,2024-01-09 15:40:00+00:00,4.22
1234,_result,0,2024-01-09 15:50:00+00:00,4.21
1235,_result,0,2024-01-09 16:00:00+00:00,4.21
1236,_result,0,2024-01-09 16:10:00+00:00,4.21
1237,_result,0,2024-01-09 16:20:00+00:00,4.22
1238,_result,0,2024-01-09 16:30:00+00:00,4.22
1239,_result,0,2024-01-09 16:40:00+00:00,4.22
1240,_result,0,2024-01-09 16:50:00+00:00,4.22
1241,_result,0,2024-01-09 17:00:00+00:00,4.21
1242,_result,0,2024-01-09 17:10:00+00:00,4.21
1243,_result,0,2024-01-09 17:20:00+00:00,4.2
1244,_result,0,2024-01-09 17:30:00+00:00,4.2
1245,_result,0,2024-01-09 17:40:00+00:00,4.19
1246,_result,0,2024-01-09 17:50:00+00:00,4.19
1247,_result,0,2024-01-09 18:00:00+00:00,4.19
1248,_result,0,2024-01-09 18:10:00+00:00,4.18
1249,_result,0,2024-01-09 18:20:00+00:00,4.18
1250,_result,0,2024-01-09 18:30:00+00:00,4.18
1251,_result,0,2024-01-09 18:40:00+00:00,4.17
1252,_result,0,2024-01-09 18:50:00+00:00,4.16
1253,_result,0,2024-01-09 19:00:00+00:00,4.15
1254,_result,0,2024-01-09 19:10:00+00:00,4.11
1255,_result,0,2024-01-09 19:20:00+00:00,4.1
1256,_result,0,2024-01-09 19:30:00+00:00,4.09
1257,_result,0,2024-01-09 19:40:00+00:00,4.09
1258,_result,0,2024-01-09 19:50:00+00:00,4.09
1259,_result,0,2024-01-09 20:00:00+00:00,4.09
1260,_result,0,2024-01-09 20:10:00+00:00,4.08
1261,_result,0,2024-01-09 20:20:00+00:00,4.08
1262,_result,0,2024-01-09 20:30:00+00:00,4.08
1263,_result,0,2024-01-09 20:40:00+00:00,4.08
1264,_result,0,2024-01-09 20:50:00+00:00,4.08
1265,_result,0,2024-01-09 21:00:00+00:00,4.07
1266,_result,0,2024-01-09 21:10:00+00:00,4.08
1267,_result,0,2024-01-09 21:20:00+00:00,4.08
1268,_result,0,2024-01-09 21:30:00+00:00,4.09
1269,_result,0,2024-01-09 21:40:00+00:00,4.09
1270,_result,0,2024-01-09 21:50:00+00:00,4.09
1271,_result,0,2024-01-09 22:00:00+00:00,4.1
1272,_result,0,2024-01-09 22:10:00+00:00,4.1
1273,_result,0,2024-01-09 22:20:00+00:00,4.11
1274,_result,0,2024-01-09 22:30:00+00:00,4.11
1275,_result,0,2024-01-09 22:40:00+00:00,4.11
1276,_result,0,2024-01-09 22:50:00+00:00,4.11
1277,_result,0,2024-01-09 23:00:00+00:00,4.11
1278,_result,0,2024-01-09 23:10:00+00:00,4.11
1279,_result,0,2024-01-09 23:20:00+00:00,4.11
1280,_result,0,2024-01-09 23:30:00+00:00,4.12
1281,_result,0,2024-01-09 23:40:00+00:00,4.12
1282,_result,0,2024-01-09 23:50:00+00:00,4.12
1283,_result,0,2024-01-10 00:00:00+00:00,4.12
1284,_result,0,2024-01-10 00:10:00+00:00,4.13
1285,_result,0,2024-01-10 00:20:00+00:00,4.13
1286,_result,0,2024-01-10 00:30:00+00:00,4.14
1287,_result,0,2024-01-10 00:40:00+00:00,4.14
1288,_result,0,2024-01-10 00:50:00+00:00,4.14
1289,_result,0,2024-01-10 01:00:00+00:00,4.14
1290,_result,0,2024-01-10 01:10:00+00:00,4.14
1291,_result,0,2024-01-10 01:20:00+00:00,4.13
1292,_result,0,2024-01-10 01:30:00+00:00,4.13
1293,_result,0,2024-01-10 01:40:00+00:00,4.12
1294,_result,0,2024-01-10 01:50:00+00:00,4.11
1295,_result,0,2024-01-10 02:00:00+00:00,4.11
1296,_result,0,2024-01-10 02:10:00+00:00,4.11
1297,_result,0,2024-01-10 02:20:00+00:00,4.11
1298,_result,0,2024-01-10 02:30:00+00:00,4.12
1299,_result,0,2024-01-10 02:40:00+00:00,4.13
1300,_result,0,2024-01-10 02:50:00+00:00,4.14
1301,_result,0,2024-01-10 03:00:00+00:00,4.14
1302,_result,0,2024-01-10 03:10:00+00:00,4.15
1303,_result,0,2024-01-10 03:20:00+00:00,4.16
1304,_result,0,2024-01-10 03:30:00+00:00,4.16
1305,_result,0,2024-01-10 03:40:00+00:00,4.17
1306,_result,0,2024-01-10 03:50:00+00:00,4.17
1307,_result,0,2024-01-10 04:00:00+00:00,4.16
1308,_result,0,2024-01-10 04:10:00+00:00,4.17
1309,_result,0,2024-01-10 04:20:00+00:00,4.18
1310,_result,0,2024-01-10 04:30:00+00:00,4.19
1311,_result,0,2024-01-10 04:40:00+00:00,4.19
1312,_result,0,2024-01-10 04:50:00+00:00,4.21
1313,_result,0,2024-01-10 05:00:00+00:00,4.22
1314,_result,0,2024-01-10 05:10:00+00:00,4.22
1315,_result,0,2024-01-10 05:20:00+00:00,4.21
1316,_result,0,2024-01-10 05:30:00+00:00,4.22
1317,_result,0,2024-01-10 05:40:00+00:00,4.23
1318,_result,0,2024-01-10 05:50:00+00:00,4.23
1319,_result,0,2024-01-10 06:00:00+00:00,4.23
1320,_result,0,2024-01-10 06:10:00+00:00,4.23
1321,_result,0,2024-01-10 06:20:00+00:00,4.18
1322,_result,0,2024-01-10 06:30:00+00:00,4.17
1323,_result,0,2024-01-10 06:40:00+00:00,4.19
1324,_result,0,2024-01-10 06:50:00+00:00,4.19
1325,_result,0,2024-01-10 07:00:00+00:00,4.2
1326,_result,0,2024-01-10 07:10:00+00:00,4.21
1327,_result,0,2024-01-10 07:20:00+00:00,4.22
1328,_result,0,2024-01-10 07:30:00+00:00,4.23
1329,_result,0,2024-01-10 07:40:00+00:00,4.23
1330,_result,0,2024-01-10 07:50:00+00:00,4.24
1331,_result,0,2024-01-10 08:00:00+00:00,4.25
1332,_result,0,2024-01-10 08:10:00+00:00,4.26
1333,_result,0,2024-01-10 08:20:00+00:00,4.27
1334,_result,0,2024-01-10 08:30:00+00:00,4.28
1335,_result,0,2024-01-10 08:40:00+00:00,4.28
1336,_result,0,2024-01-10 08:50:00+00:00,4.28
1337,_result,0,2024-01-10 09:00:00+00:00,4.29
1338,_result,0,2024-01-10 09:10:00+00:00,4.3
1339,_result,0,2024-01-10 09:20:00+00:00,4.31
1340,_result,0,2024-01-10 09:30:00+00:00,4.33
1341,_result,0,2024-01-10 09:40:00+00:00,4.35
1342,_result,0,2024-01-10 09:50:00+00:00,4.36
1343,_result,0,2024-01-10 10:00:00+00:00,4.38
1344,_result,0,2024-01-10 10:10:00+00:00,4.39
1345,_result,0,2024-01-10 10:20:00+00:00,4.4
1346,_result,0,2024-01-10 10:30:00+00:00,4.42
1347,_result,0,2024-01-10 10:40:00+00:00,4.43
1348,_result,0,2024-01-10 10:50:00+00:00,4.46
1349,_result,0,2024-01-10 11:00:00+00:00,4.51
1350,_result,0,2024-01-10 11:10:00+00:00,4.53
1351,_result,0,2024-01-10 11:20:00+00:00,4.58
1352,_result,0,2024-01-10 11:30:00+00:00,4.59
1353,_result,0,2024-01-10 11:40:00+00:00,4.64
1354,_result,0,2024-01-10 11:50:00+00:00,4.66
1355,_result,0,2024-01-10 12:00:00+00:00,4.69
1356,_result,0,2024-01-10 12:10:00+00:00,4.72
1357,_result,0,2024-01-10 12:20:00+00:00,4.77
1358,_result,0,2024-01-10 12:30:00+00:00,4.79
1359,_result,0,2024-01-10 12:40:00+00:00,4.86
1360,_result,0,2024-01-10 12:50:00+00:00,4.9
1361,_result,0,2024-01-10 13:00:00+00:00,4.91
1362,_result,0,2024-01-10 13:10:00+00:00,4.91
1363,_result,0,2024-01-10 13:20:00+00:00,4.91
1364,_result,0,2024-01-10 13:30:00+00:00,4.92
1365,_result,0,2024-01-10 13:40:00+00:00,4.91
1366,_result,0,2024-01-10 13:50:00+00:00,4.91
1367,_result,0,2024-01-10 14:00:00+00:00,4.91
1368,_result,0,2024-01-10 14:10:00+00:00,4.91
1369,_result,0,2024-01-10 14:20:00+00:00,4.91
1370,_result,0,2024-01-10 14:30:00+00:00,4.78
1371,_result,0,2024-01-10 14:40:00+00:00,4.72
1372,_result,0,2024-01-10 14:50:00+00:00,4.64
1373,_result,0,2024-01-10 15:00:00+00:00,4.65
1374,_result,0,2024-01-10 15:10:00+00:00,4.57
1375,_result,0,2024-01-10 15:20:00+00:00,4.48
1376,_result,0,2024-01-10 15:30:00+00:00,4.48
1377,_result,0,2024-01-10 15:40:00+00:00,4.47
1378,_result,0,2024-01-10 15:50:00+00:00,4.5
1379,_result,0,2024-01-10 16:00:00+00:00,4.53
1380,_result,0,2024-01-10 16:10:00+00:00,4.53
1381,_result,0,2024-01-10 16:20:00+00:00,4.55
1382,_result,0,2024-01-10 16:30:00+00:00,4.55
1383,_result,0,2024-01-10 16:40:00+00:00,4.55
1384,_result,0,2024-01-10 16:50:00+00:00,4.53
1385,_result,0,2024-01-10 17:00:00+00:00,4.54
1386,_result,0,2024-01-10 17:10:00+00:00,4.54
1387,_result,0,2024-01-10 17:20:00+00:00,4.55
1388,_result,0,2024-01-10 17:30:00+00:00,4.51
1389,_result,0,2024-01-10 17:40:00+00:00,4.48
1390,_result,0,2024-01-10 17:50:00+00:00,4.44
1391,_result,0,2024-01-10 18:00:00+00:00,4.44
1392,_result,0,2024-01-10 18:10:00+00:00,4.46
1393,_result,0,2024-01-10 18:20:00+00:00,4.41
1394,_result,0,2024-01-10 18:30:00+00:00,4.38
1395,_result,0,2024-01-10 18:40:00+00:00,4.39
1396,_result,0,2024-01-10 18:50:00+00:00,4.4
1397,_result,0,2024-01-10 19:00:00+00:00,4.41
1398,_result,0,2024-01-10 19:10:00+00:00,4.41
1399,_result,0,2024-01-10 19:20:00+00:00,4.42
1400,_result,0,2024-01-10 19:30:00+00:00,4.42
1401,_result,0,2024-01-10 19:40:00+00:00,4.41
1402,_result,0,2024-01-10 19:50:00+00:00,4.41
1403,_result,0,2024-01-10 20:00:00+00:00,4.41
1404,_result,0,2024-01-10 20:10:00+00:00,4.41
1405,_result,0,2024-01-10 20:20:00+00:00,4.42
1406,_result,0,2024-01-10 20:30:00+00:00,4.42
1407,_result,0,2024-01-10 20:40:00+00:00,4.43
1408,_result,0,2024-01-10 20:50:00+00:00,4.43
1409,_result,0,2024-01-10 21:00:00+00:00,4.43
1410,_result,0,2024-01-10 21:10:00+00:00,4.44
1411,_result,0,2024-01-10 21:20:00+00:00,4.44
1412,_result,0,2024-01-10 21:30:00+00:00,4.44
1413,_result,0,2024-01-10 21:40:00+00:00,4.45
1414,_result,0,2024-01-10 21:50:00+00:00,4.46
1415,_result,0,2024-01-10 22:00:00+00:00,4.45
1416,_result,0,2024-01-10 22:10:00+00:00,4.43
1417,_result,0,2024-01-10 22:20:00+00:00,4.43
1418,_result,0,2024-01-10 22:30:00+00:00,4.43
1419,_result,0,2024-01-10 22:40:00+00:00,4.43
1420,_result,0,2024-01-10 22:50:00+00:00,4.44
1421,_result,0,2024-01-10 23:00:00+00:00,4.43
1422,_result,0,2024-01-10 23:10:00+00:00,4.44
1423,_result,0,2024-01-10 23:20:00+00:00,4.46
1424,_result,0,2024-01-10 23:30:00+00:00,4.47
1425,_result,0,2024-01-10 23:40:00+00:00,4.47
1426,_result,0,2024-01-10 23:50:00+00:00,4.49
1427,_result,0,2024-01-11 00:00:00+00:00,4.5
1428,_result,0,2024-01-11 00:10:00+00:00,4.51
1429,_result,0,2024-01-11 00:20:00+00:00,4.52
1430,_result,0,2024-01-11 00:30:00+00:00,4.53
1431,_result,0,2024-01-11 00:40:00+00:00,4.55
1432,_result,0,2024-01-11 00:50:00+00:00,4.56
1433,_result,0,2024-01-11 01:00:00+00:00,4.57
1434,_result,0,2024-01-11 01:10:00+00:00,4.59
1435,_result,0,2024-01-11 01:20:00+00:00,4.61
1436,_result,0,2024-01-11 01:30:00+00:00,4.62
1437,_result,0,2024-01-11 01:40:00+00:00,4.64
1438,_result,0,2024-01-11 01:50:00+00:00,4.65
1439,_result,0,2024-01-11 02:00:00+00:00,4.66
1440,_result,0,2024-01-11 02:10:00+00:00,4.67
1441,_result,0,2024-01-11 02:20:00+00:00,4.68
1442,_result,0,2024-01-11 02:30:00+00:00,4.69
1443,_result,0,2024-01-11 02:40:00+00:00,4.7
1444,_result,0,2024-01-11 02:50:00+00:00,4.71
1445,_result,0,2024-01-11 03:00:00+00:00,4.71
1446,_result,0,2024-01-11 03:10:00+00:00,4.72
1447,_result,0,2024-01-11 03:20:00+00:00,4.74
1448,_result,0,2024-01-11 03:30:00+00:00,4.74
1449,_result,0,2024-01-11 03:40:00+00:00,4.75
1450,_result,0,2024-01-11 03:50:00+00:00,4.74
1451,_result,0,2024-01-11 04:00:00+00:00,4.75
1452,_result,0,2024-01-11 04:10:00+00:00,4.75
1453,_result,0,2024-01-11 04:20:00+00:00,4.76
1454,_result,0,2024-01-11 04:30:00+00:00,4.76
1455,_result,0,2024-01-11 04:40:00+00:00,4.78
1456,_result,0,2024-01-11 04:50:00+00:00,4.8
1457,_result,0,2024-01-11 05:00:00+00:00,4.82
1458,_result,0,2024-01-11 05:10:00+00:00,4.82
1459,_result,0,2024-01-11 05:20:00+00:00,4.82
1460,_result,0,2024-01-11 05:30:00+00:00,4.82
1461,_result,0,2024-01-11 05:40:00+00:00,4.83
1462,_result,0,2024-01-11 05:50:00+00:00,4.82
1463,_result,0,2024-01-11 06:00:00+00:00,4.82
1464,_result,0,2024-01-11 06:10:00+00:00,4.81
1465,_result,0,2024-01-11 06:20:00+00:00,4.81
1466,_result,0,2024-01-11 06:30:00+00:00,4.81
1467,_result,0,2024-01-11 06:40:00+00:00,4.83
1468,_result,0,2024-01-11 06:50:00+00:00,4.85
1469,_result,0,2024-01-11 07:00:00+00:00,4.87
1470,_result,0,2024-01-11 07:10:00+00:00,4.92
1471,_result,0,2024-01-11 07:20:00+00:00,4.9
1472,_result,0,2024-01-11 07:30:00+00:00,4.78
1473,_result,0,2024-01-11 07:40:00+00:00,4.75
1474,_result,0,2024-01-11 07:50:00+00:00,4.73
1475,_result,0,2024-01-11 08:00:00+00:00,4.72
1476,_result,0,2024-01-11 08:10:00+00:00,4.7
1477,_result,0,2024-01-11 08:20:00+00:00,4.66
1478,_result,0,2024-01-11 08:30:00+00:00,4.66
1479,_result,0,2024-01-11 08:40:00+00:00,4.66
1480,_result,0,2024-01-11 08:50:00+00:00,4.66
1481,_result,0,2024-01-11 09:00:00+00:00,4.65
1482,_result,0,2024-01-11 09:10:00+00:00,4.64
1483,_result,0,2024-01-11 09:20:00+00:00,4.63
1484,_result,0,2024-01-11 09:30:00+00:00,4.63
1485,_result,0,2024-01-11 09:40:00+00:00,4.64
1486,_result,0,2024-01-11 09:50:00+00:00,4.61
1487,_result,0,2024-01-11 10:00:00+00:00,4.63
1488,_result,0,2024-01-11 10:10:00+00:00,4.62
1489,_result,0,2024-01-11 10:20:00+00:00,4.62
1490,_result,0,2024-01-11 10:30:00+00:00,4.64
1491,_result,0,2024-01-11 10:40:00+00:00,4.64
1492,_result,0,2024-01-11 10:50:00+00:00,4.64
1493,_result,0,2024-01-11 11:00:00+00:00,4.65
1494,_result,0,2024-01-11 11:10:00+00:00,4.66
1495,_result,0,2024-01-11 11:20:00+00:00,4.67
1496,_result,0,2024-01-11 11:30:00+00:00,4.7
1497,_result,0,2024-01-11 11:40:00+00:00,4.71
1498,_result,0,2024-01-11 11:50:00+00:00,4.74
1499,_result,0,2024-01-11 12:00:00+00:00,4.75
1500,_result,0,2024-01-11 12:10:00+00:00,4.75
1501,_result,0,2024-01-11 12:20:00+00:00,4.76
1502,_result,0,2024-01-11 12:30:00+00:00,4.77
1503,_result,0,2024-01-11 12:40:00+00:00,4.79
1504,_result,0,2024-01-11 12:50:00+00:00,4.79
1505,_result,0,2024-01-11 13:00:00+00:00,4.81
1506,_result,0,2024-01-11 13:10:00+00:00,4.82
1507,_result,0,2024-01-11 13:20:00+00:00,4.82
1508,_result,0,2024-01-11 13:30:00+00:00,4.83
1509,_result,0,2024-01-11 13:40:00+00:00,4.82
1510,_result,0,2024-01-11 13:50:00+00:00,4.83
1511,_result,0,2024-01-11 14:00:00+00:00,4.83
1512,_result,0,2024-01-11 14:10:00+00:00,4.84
1513,_result,0,2024-01-11 14:20:00+00:00,4.84
1514,_result,0,2024-01-11 14:30:00+00:00,4.84
1515,_result,0,2024-01-11 14:40:00+00:00,4.84
1516,_result,0,2024-01-11 14:50:00+00:00,4.85
1517,_result,0,2024-01-11 15:00:00+00:00,4.82
1518,_result,0,2024-01-11 15:10:00+00:00,4.83
1519,_result,0,2024-01-11 15:20:00+00:00,4.83
1520,_result,0,2024-01-11 15:30:00+00:00,4.81
1521,_result,0,2024-01-11 15:40:00+00:00,4.83
1522,_result,0,2024-01-11 15:50:00+00:00,4.83
1523,_result,0,2024-01-11 16:00:00+00:00,4.84
1524,_result,0,2024-01-11 16:10:00+00:00,4.84
1525,_result,0,2024-01-11 16:20:00+00:00,4.84
1526,_result,0,2024-01-11 16:30:00+00:00,4.83
1527,_result,0,2024-01-11 16:40:00+00:00,4.84
1528,_result,0,2024-01-11 16:50:00+00:00,4.84
1529,_result,0,2024-01-11 17:00:00+00:00,4.84
1530,_result,0,2024-01-11 17:10:00+00:00,4.84
1531,_result,0,2024-01-11 17:20:00+00:00,4.84
1532,_result,0,2024-01-11 17:30:00+00:00,4.83
1533,_result,0,2024-01-11 17:40:00+00:00,4.83
1534,_result,0,2024-01-11 17:50:00+00:00,4.83
1535,_result,0,2024-01-11 18:00:00+00:00,4.83
1536,_result,0,2024-01-11 18:10:00+00:00,4.83
1537,_result,0,2024-01-11 18:20:00+00:00,4.83
1538,_result,0,2024-01-11 18:30:00+00:00,4.83
1539,_result,0,2024-01-11 18:40:00+00:00,4.84
1540,_result,0,2024-01-11 18:50:00+00:00,4.84
1541,_result,0,2024-01-11 19:00:00+00:00,4.84
1542,_result,0,2024-01-11 19:10:00+00:00,4.84
1543,_result,0,2024-01-11 19:20:00+00:00,4.85
1544,_result,0,2024-01-11 19:30:00+00:00,4.85
1545,_result,0,2024-01-11 19:40:00+00:00,4.85
1546,_result,0,2024-01-11 19:50:00+00:00,4.86
1547,_result,0,2024-01-11 20:00:00+00:00,4.86
1548,_result,0,2024-01-11 20:10:00+00:00,4.86
1549,_result,0,2024-01-11 20:20:00+00:00,4.84
1550,_result,0,2024-01-11 20:30:00+00:00,4.84
1551,_result,0,2024-01-11 20:40:00+00:00,4.84
1552,_result,0,2024-01-11 20:50:00+00:00,4.85
1553,_result,0,2024-01-11 21:00:00+00:00,4.82
1554,_result,0,2024-01-11 21:10:00+00:00,4.83
1555,_result,0,2024-01-11 21:20:00+00:00,4.84
1556,_result,0,2024-01-11 21:30:00+00:00,4.83
1557,_result,0,2024-01-11 21:40:00+00:00,4.83
1558,_result,0,2024-01-11 21:50:00+00:00,4.84
1559,_result,0,2024-01-11 22:00:00+00:00,4.83
1560,_result,0,2024-01-11 22:10:00+00:00,4.82
1561,_result,0,2024-01-11 22:20:00+00:00,4.83
1562,_result,0,2024-01-11 22:30:00+00:00,4.83
1563,_result,0,2024-01-11 22:40:00+00:00,4.84
1564,_result,0,2024-01-11 22:50:00+00:00,4.86
1565,_result,0,2024-01-11 23:00:00+00:00,4.85
1566,_result,0,2024-01-11 23:10:00+00:00,4.85
1567,_result,0,2024-01-11 23:20:00+00:00,4.84
1568,_result,0,2024-01-11 23:30:00+00:00,4.83
1569,_result,0,2024-01-11 23:40:00+00:00,4.82
1570,_result,0,2024-01-11 23:50:00+00:00,4.81
1571,_result,0,2024-01-12 00:00:00+00:00,4.8
1572,_result,0,2024-01-12 00:10:00+00:00,4.8
1573,_result,0,2024-01-12 00:20:00+00:00,4.81
1574,_result,0,2024-01-12 00:30:00+00:00,4.85
1575,_result,0,2024-01-12 00:40:00+00:00,4.88
1576,_result,0,2024-01-12 00:50:00+00:00,4.9
1577,_result,0,2024-01-12 01:00:00+00:00,4.92
1578,_result,0,2024-01-12 01:10:00+00:00,4.92
1579,_result,0,2024-01-12 01:20:00+00:00,4.94
1580,_result,0,2024-01-12 01:30:00+00:00,4.95
1581,_result,0,2024-01-12 01:40:00+00:00,4.96
1582,_result,0,2024-01-12 01:50:00+00:00,4.96
1583,_result,0,2024-01-12 02:00:00+00:00,4.96
1584,_result,0,2024-01-12 02:10:00+00:00,4.97
1585,_result,0,2024-01-12 02:20:00+00:00,5.0
1586,_result,0,2024-01-12 02:30:00+00:00,4.99
1587,_result,0,2024-01-12 02:40:00+00:00,5.04
1588,_result,0,2024-01-12 02:50:00+00:00,5.18
1589,_result,0,2024-01-12 03:00:00+00:00,5.24
1590,_result,0,2024-01-12 03:10:00+00:00,5.31
1591,_result,0,2024-01-12 03:20:00+00:00,5.29
1592,_result,0,2024-01-12 03:30:00+00:00,5.29
1593,_result,0,2024-01-12 03:40:00+00:00,5.28
1594,_result,0,2024-01-12 03:50:00+00:00,5.29
1595,_result,0,2024-01-12 04:00:00+00:00,5.32
1596,_result,0,2024-01-12 04:10:00+00:00,5.31
1597,_result,0,2024-01-12 04:20:00+00:00,5.33
1598,_result,0,2024-01-12 04:30:00+00:00,5.39
1599,_result,0,2024-01-12 04:40:00+00:00,5.39
1600,_result,0,2024-01-12 04:50:00+00:00,5.43
1601,_result,0,2024-01-12 05:00:00+00:00,5.49
1602,_result,0,2024-01-12 05:10:00+00:00,5.52
1603,_result,0,2024-01-12 05:20:00+00:00,5.51
1604,_result,0,2024-01-12 05:30:00+00:00,5.42
1605,_result,0,2024-01-12 05:40:00+00:00,5.35
1606,_result,0,2024-01-12 05:50:00+00:00,5.21
1607,_result,0,2024-01-12 06:00:00+00:00,5.12
1608,_result,0,2024-01-12 06:10:00+00:00,5.12
1609,_result,0,2024-01-12 06:20:00+00:00,5.06
1610,_result,0,2024-01-12 06:30:00+00:00,5.01
1611,_result,0,2024-01-12 06:40:00+00:00,4.98
1612,_result,0,2024-01-12 06:50:00+00:00,4.98
1613,_result,0,2024-01-12 07:00:00+00:00,4.99
1614,_result,0,2024-01-12 07:10:00+00:00,4.98
1615,_result,0,2024-01-12 07:20:00+00:00,4.97
1616,_result,0,2024-01-12 07:30:00+00:00,4.97
1617,_result,0,2024-01-12 07:40:00+00:00,4.97
1618,_result,0,2024-01-12 07:50:00+00:00,4.97
1619,_result,0,2024-01-12 08:00:00+00:00,4.98
1620,_result,0,2024-01-12 08:10:00+00:00,5.0
1621,_result,0,2024-01-12 08:20:00+00:00,5.02
1622,_result,0,2024-01-12 08:30:00+00:00,5.05
1623,_result,0,2024-01-12 08:40:00+00:00,5.08
1624,_result,0,2024-01-12 08:50:00+00:00,5.09
1625,_result,0,2024-01-12 09:00:00+00:00,5.11
1626,_result,0,2024-01-12 09:10:00+00:00,5.12
1627,_result,0,2024-01-12 09:20:00+00:00,5.12
1628,_result,0,2024-01-12 09:30:00+00:00,5.11
1629,_result,0,2024-01-12 09:40:00+00:00,5.12
1630,_result,0,2024-01-12 09:50:00+00:00,5.1
1631,_result,0,2024-01-12 10:00:00+00:00,5.1
1632,_result,0,2024-01-12 10:10:00+00:00,5.11
1633,_result,0,2024-01-12 10:20:00+00:00,5.12
1634,_result,0,2024-01-12 10:30:00+00:00,5.17
1635,_result,0,2024-01-12 10:40:00+00:00,5.23
1636,_result,0,2024-01-12 10:50:00+00:00,5.35
1637,_result,0,2024-01-12 11:00:00+00:00,5.25
1638,_result,0,2024-01-12 11:10:00+00:00,5.3
1639,_result,0,2024-01-12 11:20:00+00:00,5.21
1640,_result,0,2024-01-12 11:30:00+00:00,5.29
1641,_result,0,2024-01-12 11:40:00+00:00,5.24
1642,_result,0,2024-01-12 11:50:00+00:00,5.27
1643,_result,0,2024-01-12 12:00:00+00:00,5.26
1644,_result,0,2024-01-12 12:10:00+00:00,5.24
1645,_result,0,2024-01-12 12:20:00+00:00,5.26
1646,_result,0,2024-01-12 12:30:00+00:00,5.28
1647,_result,0,2024-01-12 12:40:00+00:00,5.38
1648,_result,0,2024-01-12 12:50:00+00:00,5.44
1649,_result,0,2024-01-12 13:00:00+00:00,5.47
1650,_result,0,2024-01-12 13:10:00+00:00,5.56
1651,_result,0,2024-01-12 13:20:00+00:00,5.73
1652,_result,0,2024-01-12 13:30:00+00:00,5.75
1653,_result,0,2024-01-12 13:40:00+00:00,5.76
1654,_result,0,2024-01-12 13:50:00+00:00,5.75
1655,_result,0,2024-01-12 14:00:00+00:00,5.75
1656,_result,0,2024-01-12 14:10:00+00:00,5.77
1657,_result,0,2024-01-12 14:20:00+00:00,5.77
1658,_result,0,2024-01-12 14:30:00+00:00,5.77
1659,_result,0,2024-01-12 14:40:00+00:00,5.77
1660,_result,0,2024-01-12 14:50:00+00:00,5.78
1661,_result,0,2024-01-12 15:00:00+00:00,5.78
1662,_result,0,2024-01-12 15:10:00+00:00,5.78
1663,_result,0,2024-01-12 15:20:00+00:00,5.78
1664,_result,0,2024-01-12 15:30:00+00:00,5.78
1665,_result,0,2024-01-12 15:40:00+00:00,5.76
1666,_result,0,2024-01-12 15:50:00+00:00,5.77
1667,_result,0,2024-01-12 16:00:00+00:00,5.71
1668,_result,0,2024-01-12 16:10:00+00:00,5.62
1669,_result,0,2024-01-12 16:20:00+00:00,5.59
1670,_result,0,2024-01-12 16:30:00+00:00,5.57
1671,_result,0,2024-01-12 16:40:00+00:00,5.6
1672,_result,0,2024-01-12 16:50:00+00:00,5.63
1673,_result,0,2024-01-12 17:00:00+00:00,5.56
1674,_result,0,2024-01-12 17:10:00+00:00,5.5
1675,_result,0,2024-01-12 17:20:00+00:00,5.46
1676,_result,0,2024-01-12 17:30:00+00:00,5.46
1677,_result,0,2024-01-12 17:40:00+00:00,5.43
1678,_result,0,2024-01-12 17:50:00+00:00,5.35
1679,_result,0,2024-01-12 18:00:00+00:00,5.28
1680,_result,0,2024-01-12 18:10:00+00:00,5.26
1681,_result,0,2024-01-12 18:20:00+00:00,5.24
1682,_result,0,2024-01-12 18:30:00+00:00,5.18
1683,_result,0,2024-01-12 18:40:00+00:00,5.14
1684,_result,0,2024-01-12 18:50:00+00:00,5.1
1685,_result,0,2024-01-12 19:00:00+00:00,5.12
1686,_result,0,2024-01-12 19:10:00+00:00,5.07
1687,_result,0,2024-01-12 19:20:00+00:00,5.09
1688,_result,0,2024-01-12 19:30:00+00:00,5.11
1689,_result,0,2024-01-12 19:40:00+00:00,5.13
1690,_result,0,2024-01-12 19:50:00+00:00,5.11
1691,_result,0,2024-01-12 20:00:00+00:00,5.11
1692,_result,0,2024-01-12 20:10:00+00:00,5.11
1693,_result,0,2024-01-12 20:20:00+00:00,5.1
1694,_result,0,2024-01-12 20:30:00+00:00,5.06
1695,_result,0,2024-01-12 20:40:00+00:00,5.03
1696,_result,0,2024-01-12 20:50:00+00:00,5.0
1697,_result,0,2024-01-12 21:00:00+00:00,4.99
1698,_result,0,2024-01-12 21:10:00+00:00,5.0
1699,_result,0,2024-01-12 21:20:00+00:00,5.0
1700,_result,0,2024-01-12 21:30:00+00:00,5.02
1701,_result,0,2024-01-12 21:40:00+00:00,5.02
1702,_result,0,2024-01-12 21:50:00+00:00,5.02
1703,_result,0,2024-01-12 22:00:00+00:00,5.02
